Time [s],Value,Parity Error,Framing Error
31.5819050000,0x8B,,
31.5829550000,0x7D,,
31.5840050000,0x59,,
31.5850550000,0x8B,,
31.5861050000,0x8B,,
31.5871550000,0xD9,,
31.5882050000,0x8B,,
31.5892600000,0x71,,
31.5903100000,0x83,,
31.5913600000,0x00,,Error
31.8473750000,0x58,,Error
31.8490450000,0x8B,,
31.8501000000,0xFD,,
31.8511500000,0x8B,,
31.8522000000,0xF9,,
31.8532500000,0x8B,,
31.8543000000,0x7D,,
31.8553500000,0x59,,
31.8564000000,0x8B,,
31.8574550000,0x8B,,
31.8585050000,0xD9,,
31.8595550000,0x8B,,
31.8606050000,0x71,,
31.8616550000,0x83,,
31.8627050000,0x00,,Error
32.6253500000,0x58,,Error
32.6270250000,0x8B,,
32.6280750000,0xFD,,
32.6291250000,0x8B,,
32.6301750000,0xF9,,
32.6312250000,0x8B,,
32.6322750000,0x59,,
32.6333300000,0x57,,
32.6343800000,0x8B,,
32.6354300000,0x8B,,
32.6364800000,0xF3,,
32.6375300000,0x8B,,
32.6385800000,0x71,,
32.6396300000,0x83,,
32.6406850000,0x00,,Error
33.6278250000,0x58,,Error
33.6295000000,0x8B,,
33.6305500000,0xFD,,
33.6316000000,0x8B,,
33.6326500000,0xF9,,
33.6337000000,0x8B,,
33.6347500000,0x59,,
33.6358000000,0x57,,
33.6368500000,0x8B,,
33.6379050000,0x8B,,
33.6389550000,0xF3,,
33.6400050000,0x8B,,
33.6410550000,0x71,,
33.6421050000,0x83,,
33.6431550000,0x00,,Error
34.6364400000,0x58,,Error
34.6381150000,0x8B,,
34.6391650000,0xFD,,
34.6402150000,0x8B,,
34.6412650000,0xF9,,
34.6423150000,0x8B,,
34.6433650000,0x59,,
34.6444150000,0x57,,
34.6454700000,0x8B,,
34.6465200000,0x8B,,
34.6475700000,0xF3,,
34.6486200000,0x8B,,
34.6496700000,0x71,,
34.6507200000,0x83,,
34.6517700000,0x00,,Error
35.6473950000,0x58,,Error
35.6490700000,0x8B,,
35.6501200000,0xFD,,
35.6511700000,0x8B,,
35.6522200000,0xF9,,
35.6532750000,0x8B,,
35.6543250000,0x59,,
35.6553750000,0x57,,
35.6564250000,0x8B,,
35.6574750000,0x8B,,
35.6585250000,0xF3,,
35.6595750000,0x8B,,
35.6606300000,0x71,,
35.6616800000,0x83,,
35.6627300000,0x00,,Error
36.6555750000,0x58,,Error
36.6572500000,0x8B,,
36.6583000000,0xFD,,
36.6593500000,0x8B,,
36.6604050000,0xF9,,
36.6614550000,0x8B,,
36.6625050000,0x59,,
36.6635550000,0x57,,
36.6646050000,0x8B,,
36.6656550000,0x8B,,
36.6667050000,0xF3,,
36.6677600000,0x8B,,
36.6688100000,0x71,,
36.6698600000,0x83,,
36.6709100000,0x00,,Error
37.6646650000,0x58,,Error
37.6663400000,0x8B,,
37.6673900000,0xFD,,
37.6684400000,0x8B,,
37.6694900000,0xF9,,
37.6705400000,0x8B,,
37.6715900000,0x59,,
37.6726450000,0x57,,
37.6736950000,0x8B,,
37.6747450000,0x8B,,
37.6757950000,0xF3,,
37.6768450000,0x8B,,
37.6778950000,0x71,,
37.6789450000,0x83,,
37.6799950000,0x00,,Error
38.6755900000,0x58,,Error
38.6772650000,0x8B,,
38.6783150000,0xFD,,
38.6793650000,0x8B,,
38.6804200000,0xF9,,
38.6814700000,0x8B,,
38.6825200000,0x59,,
38.6835700000,0x57,,
38.6846200000,0x8B,,
38.6856700000,0x8B,,
38.6867200000,0xF3,,
38.6877750000,0x8B,,
38.6888250000,0x71,,
38.6898750000,0x83,,
38.6909250000,0x00,,Error
39.6827600000,0x58,,Error
39.6844350000,0x8B,,
39.6854850000,0xFD,,
39.6865350000,0x8B,,
39.6875850000,0xF9,,
39.6886350000,0x8B,,
39.6896850000,0x59,,
39.6907400000,0x57,,
39.6917900000,0x8B,,
39.6928400000,0x8B,,
39.6938900000,0xF3,,
39.6949400000,0x8B,,
39.6959900000,0x71,,
39.6970400000,0x83,,
39.6980900000,0x00,,Error
40.6860400000,0x58,,Error
40.6877150000,0x8B,,
40.6887650000,0xFD,,
40.6898150000,0x8B,,
40.6908700000,0xF9,,
40.6919200000,0x8B,,
40.6929700000,0x59,,
40.6940200000,0x57,,
40.6950700000,0x8B,,
40.6961200000,0x8B,,
40.6971700000,0xF3,,
40.6982200000,0x8B,,
40.6992750000,0x71,,
40.7003250000,0x83,,
40.7013750000,0x00,,Error
